year, month,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,11,99,19,10,1.94,0.66,0,6.4,2,0,2184,830,727,52,0,575
2019,11,59,6,3,0,1.94,0,1.06,0,1,470,321,0,48,0,101
2019,11,224,35,9.8,0.96,10.03,0,14.2,2,0,2712,1363,24,377,0,948
2019,11,988,162,12.46,10.19,76.65,0,62.7,5,13,15623,820,2762,2866,0,9175
2019,11,3177,655,90.92,13,324.24,0,226.84,81,11,60035,16266,1918,23681,0,18170
2019,11,60,8,2.78,0,3.21,0,2,2,0,179,61,0,63,0,55
2019,11,322,45,10.65,0.08,18.12,1,15.16,3,0,2946,1120,3,774,35,1014
2019,11,55,12,5.39,0,1.34,0,5.27,1,0,4239,2186,0,27,0,2026
2019,11,200,27,10.33,3.15,5.82,0,7.7,1,0,1195,517,76,251,0,351
2019,11,514,27,10.86,0,5.16,0,10.98,2,2,2021,1181,0,145,0,695
2019,11,3508,336,65.82,23.6,96.47,0,150.11,18,3,29429,8758,6153,3374,0,11144
2019,11,75,10,2.94,0,2,0,5.07,4,0,558,280,0,77,0,201
2019,11,653,70,22.49,0.73,10.86,0,35.92,2,2,5604,1658,61,559,0,3326
2019,11,397,40,13.83,0.13,9.31,0,16.73,8,0,2233,897,2,262,0,1072
2019,11,82,19,8.51,0,2.19,0,8.3,2,0,1104,631,0,105,0,368
2019,11,64,9,4.73,0,1.99,0,2.28,3,0,1300,773,0,80,0,447
2019,11,181,21,6.97,1.51,9.43,0,3.09,21,0,1834,1190,107,430,0,107
2019,11,85,4,1.93,0,0.83,0,1.24,1,7,255,91,0,16,0,148
2019,11,58,8,3,1.56,0.21,0,3.23,0,0,1148,214,500,46,0,388
2019,11,271,50,15.56,4.65,14.39,0,15.41,4,0,3408,1675,269,459,0,1005
2019,11,107,9,2.77,2.08,2.06,0,2.09,0,0,306,77,65,55,0,109
2019,11,193,36,12.74,1,13.26,0,8.99,1,0,2084,830,216,446,0,592
2019,11,592,91,27.39,2.63,29.12,1,30.86,6,0,6217,2330,163,1053,176,2495
2019,11,189,34,14.85,1.95,6.33,0,10.87,3,1,2139,751,136,289,0,963
2019,11,82,5,2,0.29,1,0,1.71,0,0,287,149,5,25,0,108
2019,11,132,25,8.14,0.9,8.72,0,7.24,1,2,1171,221,238,331,0,381
2019,11,51,9,3.06,0,2.81,0,3.13,2,0,1307,1101,0,68,0,138
2019,11,51,10,1.91,0,2.69,0,5.39,3,0,540,148,0,53,0,339
2019,11,85,4,2,0,0,0,2,0,0,185,151,0,0,0,34
2019,11,185,28,6.98,1.36,9.19,0,10.47,4,0,2624,1137,177,292,0,1018
2019,11,82,10,1.96,2,3.29,0,2.75,1,0,629,130,242,122,0,135
2019,11,132,17,6.17,0.17,2.36,0,8.3,0,0,885,331,10,103,0,441
2019,11,80,16,3.09,0,6.2,0,6.71,0,0,725,166,0,230,0,329
2019,11,30,4,0.91,0.24,0.09,0,2.76,0,0,631,42,90,4,0,495
2019,11,30,11,3.45,0,5.6,0,1.95,0,0,459,134,0,186,0,139
2019,11,350,52,16.35,1.11,12.94,0,21.61,0,0,2737,759,48,416,0,1514
2019,11,608,100,25.31,1,26.37,0,47.32,0,0,7091,1890,80,988,0,4133
2019,11,155,21,4.3,0.16,9.12,0,7.43,1,0,1108,164,11,352,0,581
2019,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,58,13,1.53,1.44,4.71,0,5.32,0,0,1840,358,683,164,0,635
2019,11,417,71,21.75,0,16.21,0,33.05,1,0,4326,1075,0,526,0,2725
2019,11,57,8,1,0.16,5.87,0,0.97,0,0,311,44,9,215,0,43
2019,11,1172,233,49.98,1.74,109.19,0,72.1,7,1,15779,3657,95,5762,0,6265
2019,11,30,12,3.6,0,2.97,0,5.43,0,0,598,192,0,96,0,310
2019,11,33,3,0,0,1.54,0,1.46,1,0,249,0,0,55,0,194
2019,11,85,14,4.03,0.6,7.19,0,2.18,0,0,2331,1771,28,182,0,350
2019,11,292,40,7.77,1.77,10.75,0,19.7,1,0,3332,415,583,409,0,1925
2019,11,54,10,2.58,0.32,5.45,0,1.65,1,0,462,59,43,214,0,146
2019,11,119,25,6.35,0.06,9.54,0,9.05,0,0,1140,166,9,283,0,682
2019,11,62,10,3.13,0,2.22,0,4.65,1,0,554,108,0,119,0,327
2019,11,485,77,18.65,2.88,17.28,0,38.19,3,2,3334,1022,101,503,0,1708
2019,11,67,17,4.15,0.02,4.14,0,8.69,0,0,1457,152,15,247,0,1043
2019,11,139,20,6.49,0.45,4.29,0,8.77,3,0,1205,485,13,111,0,596
2019,11,34,8,0.5,0,2.71,0,4.79,1,0,669,20,0,85,0,564
2019,11,62,14,4.64,0,3.96,0,5.4,0,0,866,273,0,118,0,475
2019,11,485,64,19.05,0.58,18.47,0,25.9,8,1,4074,1292,40,730,0,2012
2019,11,5570,769,188.25,15.43,344.06,1,220.26,43,2,52389,17753,2231,12258,48,20099
2019,11,529,83,20.15,1.68,22.49,0,38.68,3,0,5016,1462,131,947,0,2476
2019,11,25,6,1,0,3,0,2,2,0,234,21,0,90,0,123
2019,11,97,23,3.45,0,3.99,0,15.56,1,0,1364,135,0,149,0,1080
2019,11,88,13,4.5,0,4.39,0,4.11,1,0,925,317,0,306,0,302
2019,11,17,1,0,0,0.31,0,0.69,0,0,29,0,0,9,0,20
2019,11,58,8,1.65,0,0.63,0,5.72,0,0,248,68,0,18,0,162
2019,11,4900,1049,142.95,8.21,660.7,0,237.14,16,5,69539,15301,849,31894,0,21495
2019,11,30,4,0.21,0.18,1,0,2.61,1,0,260,4,29,23,0,204
2019,11,29,7,0.48,0,2.34,0,4.19,0,0,331,27,0,91,0,213
2019,11,622,101,33.21,0.51,30.83,0,36.45,3,0,5056,1459,79,1019,0,2499
2019,11,29,2,1,0,1,0,0,0,0,51,19,0,32,0,0
2019,11,89,14,4.73,0.12,2.81,0,6.35,1,0,872,224,25,116,0,507
2019,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,66,10,2.37,0.71,3.38,0,3.53,0,0,1212,82,42,603,0,485
2019,11,68,10,2.44,1,2.67,0,3.9,0,0,899,517,15,49,0,318
2019,11,415,64,22.43,1.15,27.66,0,12.76,0,2,3717,1903,112,819,0,883
2019,11,2305,244,63.2,1.97,76.59,0,102.24,5,1,17645,4848,265,2393,0,10139
2019,11,4748,546,138.4,4.17,195.56,0,207.87,8,3,36426,10763,866,6412,0,18385
2019,11,23,11,4.06,0,3.02,0,3.92,0,0,527,128,0,79,0,320
2019,11,66,10,1.58,0,4.14,0,4.28,0,0,465,96,0,135,0,234
2019,11,23,4,2.05,0,1,0,0.95,0,0,232,101,0,40,0,91
2019,11,53,11,2.6,0.99,4.08,0,3.34,1,0,1806,576,671,119,0,440
2019,11,120,27,4.46,0,5.43,0,17.12,0,0,1324,169,0,227,0,928
2019,11,131,14,5.53,0,4.4,0,4.07,1,0,608,263,0,184,0,161
2019,11,1182,150,29.81,0.94,65.59,0,53.66,4,2,7717,1217,63,2639,0,3798
2019,11,2191,327,82.57,3.52,140.46,0,100.45,9,1,22141,7293,248,4384,0,10216
2019,11,651,135,23.18,2.73,69.59,0,39.51,6,3,8897,2055,136,3652,0,3054
2019,11,130,19,6.66,0,4.17,0,8.17,1,0,1799,413,0,214,0,1172
2019,11,27,4,0.72,0,1.38,0,1.91,0,0,271,30,0,25,0,216
2019,11,139,23,4.77,0.08,8.28,0,9.87,1,0,1689,510,17,266,0,896
2019,11,1048,115,28.71,2.14,32.96,0,51.2,1,1,6623,1360,117,1170,0,3976
2019,11,58,13,2.59,0,3.89,0,6.53,2,0,558,121,0,104,0,333
2019,11,68,18,2.28,0,8.18,0,7.53,0,1,999,72,0,367,0,560
2019,11,36,4,1.01,0,1,0,1.99,0,0,794,30,0,62,0,702
2019,11,58,9,2.15,0,0.63,0,6.22,0,0,614,69,0,19,0,526
2019,11,322,56,9.04,1,14.52,0,31.44,1,0,3098,494,15,366,0,2223
2019,11,28,4,2.85,0,1.04,0,0.11,0,0,179,151,0,26,0,2
2019,11,110,22,2.78,0,6.61,0,12.62,1,0,1356,283,0,248,0,825
2019,11,3,1,0.1,0,0.05,0,0.85,0,0,82,8,0,4,0,70
2019,11,244,38,5.56,1.22,16.04,0,15.18,1,1,2687,334,144,792,0,1417
2019,11,600,86,20.14,1.4,25.46,0,39,0,0,5390,1299,82,877,0,3132
2019,11,225,34,11.09,0,13.6,0,9.31,0,1,2632,936,0,451,0,1245
2019,11,14,3,0.98,0,0.02,0,2,0,0,168,40,0,1,0,127
2019,11,134,22,6.48,1.66,5.48,0,8.39,2,0,1118,210,143,216,0,549
2019,11,60,12,2.88,0,6.56,0,2.57,0,0,403,108,0,162,0,133
2019,11,6143,870,175.95,10.81,368.89,0,314.35,78,11,84041,15752,2339,36664,0,29286
2019,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,232,31,6.84,0.06,5.8,0,18.3,0,0,1570,341,13,164,0,1052
2019,11,555,81,22.46,0.45,28.13,0,29.97,4,0,3606,1114,26,778,0,1688
2019,11,318,45,10.06,0.46,16.04,0,18.44,2,0,2489,523,29,515,0,1422
2019,11,669,115,28.17,1.03,49.69,0,36.12,3,0,6582,1669,73,1652,0,3188
2019,11,212,37,11.45,0.62,9.34,0,15.58,2,0,1943,665,35,188,0,1055
2019,11,151,28,8.08,0,8.22,0,11.7,2,0,1505,399,0,302,0,804
2019,11,29,5,0.76,0,1.53,0,2.71,0,0,347,40,0,60,0,247
2019,11,353,51,11.25,1.31,17.1,0,21.34,0,0,2962,960,74,554,0,1374
2019,11,61,7,0.57,0.58,0,0,5.84,1,0,611,39,35,0,0,537
2019,11,83,16,4.29,0,4.31,0,7.39,0,0,919,243,0,121,0,555
2019,11,56,10,0.36,0,2.11,0,7.53,1,0,498,8,0,74,0,416
2019,11,420,58,19.77,0,14.26,0,23.97,2,0,3601,1426,0,457,0,1718
2019,11,800,134,31.3,0.22,49.41,0,53.07,2,7,7163,1656,43,1520,0,3944
2019,11,393,57,12.06,2.3,15.89,0,26.76,1,2,3941,673,433,644,0,2191
2019,11,25,1,0,0.44,0.56,0,0,0,0,25,0,11,14,0,0
2019,11,82,14,5.91,1,4.3,0,2.79,1,0,1158,443,522,106,0,87
2019,11,747,136,25.18,2.25,68.17,0,40.4,2,1,7221,1185,124,1980,0,3932
2019,11,4408,779,145.85,9.89,409.8,0,213.46,14,3,56383,12689,1504,23639,0,18551
2019,11,148,26,4.51,2.23,10.83,0,8.43,0,0,1351,247,101,333,0,670
2019,11,171,16,6.03,0.21,7.22,0,2.54,1,0,857,331,22,360,0,144
2019,11,52,9,2.58,0,4.88,0,1.54,0,0,250,63,0,147,0,40
2019,11,255,33,12.41,0,9.99,0,10.6,2,1,1463,487,0,246,0,730
2019,11,501,69,16.59,1.09,26.22,0,25.1,1,4,4134,820,266,1034,0,2014
2019,11,38,5,1.17,0.9,0.22,0,2.71,0,0,401,24,26,11,0,340
2019,11,62,20,2.57,0.07,1.92,0,15.44,0,0,1291,250,6,133,0,902
2019,11,60,10,1.64,0,2.87,0,5.49,0,0,714,45,0,183,0,486
2019,11,40,12,5.25,0,5.24,0,1.51,0,0,342,137,0,154,0,51
2019,11,48,12,4.19,0,3.03,0,4.78,2,0,769,295,0,135,0,339
2019,11,619,90,20.75,0.05,21.83,0,47.37,1,1,6327,1689,17,852,0,3769
2019,11,50,14,3.39,0,4.05,0,6.56,0,0,681,106,0,128,0,447
2019,11,52,11,2.29,0,6.09,0,2.61,0,0,411,131,0,195,0,85
2019,11,956,139,45.57,1.23,29.29,2.51,60.4,12,11,6998,2257,30,1268,154,3289
2019,11,303,60,22.69,0.2,4.12,1,31.99,0,0,2264,896,8,96,25,1239
2019,11,141,19,6.32,1,3.73,0,7.95,1,1,800,182,150,111,0,357
2019,11,2925,280,110.12,4.38,50.74,1.58,113.19,22,3,13249,5790,222,1754,47,5436
2019,11,1965,265,97.06,1.57,50.3,0.49,115.58,14,2,12636,4497,49,1488,25,6577
2019,11,464,82,32.33,0,13.17,0,36.5,1,0,3140,1173,0,347,0,1620
2019,11,322,33,17.52,0,2.84,0,12.64,0,0,1687,963,0,144,0,580
2019,11,3197,397,138.42,3.86,66.37,3.8,184.55,19,1,17350,5496,264,2389,114,9087
2019,11,379,59,21.24,0,4.75,0,33.01,2,0,3143,1167,0,145,0,1831
2019,11,823,130,48.69,5.91,34.56,0.89,39.96,11,1,5722,2081,418,1319,17,1887
2019,11,453,70,39.78,0,5.83,0,24.39,4,0,2801,1592,0,153,0,1056
2019,11,1650,232,84.96,2.82,32.96,1.58,109.68,37,8,10410,3689,156,1078,148,5339
2019,11,6048,647,241.71,4.01,107.62,6.37,287.29,62,1,31884,13559,168,3006,288,14863
2019,11,307,46,23.74,0,8.35,0,13.91,1,1,1626,818,0,218,0,590
2019,11,515,77,36.31,0.19,9.26,0,31.24,3,0,3678,1507,11,316,0,1844
2019,11,277,33,13.71,0,4.08,0,15.21,2,1,1385,462,0,148,0,775
2019,11,1110,128,64.3,1.35,10.69,1,50.65,6,2,5804,3278,58,289,21,2158
2019,11,95,6,1.93,0,0,0,4.07,1,0,189,60,0,0,0,129
2019,11,219,16,4.96,0.69,0.43,0,9.91,4,0,647,197,36,19,0,395
2019,11,5602,822,263.78,0.77,221.83,4.72,330.9,61,14,35898,12630,85,7122,246,15815
2019,11,1315,188,80.5,0.2,27.58,0.82,78.9,3,0,9326,4548,13,744,14,4007
2019,11,5916,918,283.09,16.35,262.18,4.32,352.05,125,9,39565,12363,778,8796,457,17171
2019,11,91,11,2.79,0,1.31,0,6.9,0,0,281,49,0,37,0,195
2019,11,425,76,31.13,0,9.39,0,35.48,5,1,2910,1007,0,465,0,1438
2019,11,122,18,7.12,0,1,0,9.88,0,0,940,513,0,42,0,385
2019,11,623,102,31.29,0.4,10.19,0.84,59.27,2,0,4282,1427,11,351,31,2462
2019,11,25,10,0.49,0,7.75,0,1.76,1,0,496,24,0,404,0,68
2019,11,2065,210,96.89,1.62,30.31,5.72,75.46,4,1,10256,5016,51,794,143,4252
2019,11,310,51,15.71,1.56,4.54,0,29.19,2,1,2186,670,77,124,0,1315
2019,11,150,25,9.7,0.42,5.15,0,9.72,3,0,1403,681,19,183,0,520
2019,11,111,9,3.43,0,1.45,0,4.12,0,0,424,226,0,30,0,168
2019,11,435,15,7.51,0,3.93,0,3.55,3,0,686,292,0,84,0,310
2019,11,4390,549,208.2,6.67,90.6,4.43,239.1,57,3,22977,8909,257,2754,108,10949
2019,11,128,10,5.68,0,0.02,0,4.3,2,1,372,172,0,1,0,199
2019,11,137,24,11.14,0.2,4.21,0,8.45,2,0,1193,473,14,155,0,551
2019,11,115,11,5.56,0.38,0.63,0,4.43,0,0,621,317,42,45,0,217
2019,11,949,111,40.03,0.72,17.42,0,52.83,7,1,5801,2427,38,503,0,2833
2019,11,377,52,21.03,0,4.58,0.37,26.02,0,0,3225,1355,0,122,10,1738
2019,11,447,49,29.17,0,4.76,0,15.07,0,0,2717,1614,0,194,0,909
2019,11,120,6,2,0,1,0,3,1,0,256,68,0,62,0,126
2019,11,5093,703,216.78,14.47,155.15,5.17,311.42,43,0,34686,11282,983,6127,279,16015
2019,11,3143,524,172.52,4.38,137.12,8.11,201.88,58,1,24907,8593,212,5542,344,10216
2019,11,212,37,15.31,0,4.96,0,16.73,2,2,1640,758,0,135,0,747
2019,11,1051,216,73.58,2.8,85.38,1.81,52.42,8,1,8954,3352,93,2906,85,2518
2019,11,382,34,17.08,0,1.16,1,14.76,3,0,1712,1047,0,26,25,614
2019,11,84,3,2,1,0,0,0,0,0,81,54,27,0,0,0
2019,11,175,27,13.37,0.62,1.62,0,11.38,1,0,1079,462,56,68,0,493
2019,11,265,45,21.45,0,3.84,1,18.71,2,0,1737,774,0,157,35,771
2019,11,1816,239,90.29,1.88,39.55,1.54,105.75,17,3,11353,5104,99,1237,69,4844
2019,11,3640,402,152.28,3.88,48.38,3.92,193.54,27,2,20655,9095,216,1451,142,9751
2019,11,6130,733,253.43,8.98,148.6,6.33,315.67,88,2,30372,10415,691,4516,187,14563
2019,11,355,58,27.37,0.19,6.09,0,24.36,1,1,2526,1198,10,191,0,1127
2019,11,283,31,16.29,0.67,3,0,11.04,0,0,1266,744,12,69,0,441
2019,11,972,153,47,1,24.44,0,80.56,9,0,9094,2602,18,845,0,5629
2019,11,526,82,31.08,0.33,12.23,0,38.36,19,0,3396,1505,29,331,0,1531
2019,11,1672,244,96.1,1.73,46.98,0,99.19,7,3,9867,4080,35,1529,0,4223
2019,11,3410,471,150.04,1,124.83,1.31,193.82,63,13,23311,7085,119,5776,40,10291
2019,11,209,8,6,0,1.33,0,0.67,2,1,198,161,0,23,0,14
2019,11,564,107,39.08,0.5,18.03,0,49.39,4,0,4720,1695,39,684,0,2302
2019,11,534,97,36.46,1.9,18.21,0,40.43,2,0,4652,2261,59,605,0,1727
2019,11,1040,140,52.31,0.22,17.5,1.02,68.95,6,2,6010,2234,8,800,53,2915
2019,11,229,29,15.99,0,2.93,0,10.08,0,0,1057,564,0,81,0,412
2019,11,221,29,11.09,0,5.34,0,12.57,0,0,1690,843,0,131,0,716
2019,11,1017,158,62.06,2.01,21.76,0.9,71.27,4,0,7171,2636,100,649,128,3658
2019,11,695,88,34,2.66,12.15,0,39.19,3,0,3758,1433,173,386,0,1766
2019,11,4835,775,241.72,12.54,213.46,4.79,302.49,65,2,34346,10979,675,7106,151,15435
2019,11,842,107,49.89,0.96,10.37,0,45.78,3,1,4670,2340,20,314,0,1996
2019,11,94,10,7.6,0,0.05,0,2.34,0,0,470,352,0,6,0,112
2019,11,520,80,38.25,0,2.43,0.5,38.82,1,0,3703,1615,0,112,26,1950
2019,11,108,14,6.29,0,0,0,7.71,0,0,354,163,0,0,0,191
2019,11,977,113,51.88,1.16,6.46,0.75,52.75,6,0,5360,2419,68,218,12,2643
2019,11,99,11,4.41,0,1.32,0,5.27,0,0,576,277,0,50,0,249
2019,11,616,87,35.04,0,3.36,0.98,47.61,6,0,3873,1421,0,115,156,2181
2019,11,143,13,9.08,0,0,1,2.92,0,0,402,252,0,0,49,101
2019,11,655,71,30.93,1.29,7.64,0,31.14,4,1,3990,1888,26,249,0,1827
2019,11,3198,490,150.99,4.83,143.07,1,190.11,44,10,21645,7840,260,4266,25,9254
2019,11,1307,202,80.8,2.19,34.26,0.4,84.35,9,8,9964,4220,305,1632,6,3801
2019,11,410,58,24.86,0.08,5.66,0,27.4,2,1,2530,1175,3,182,0,1170
2019,11,879,161,56.12,1.53,54.89,0,48.46,7,2,7035,2770,68,1580,0,2617
2019,11,1159,241,51.52,8.36,97.14,0,83.98,34,1,15679,2790,394,7756,0,4739
2019,11,2849,347,106.39,1.04,43.58,1.57,194.43,39,4,17817,6169,57,1557,51,9983
2019,11,366,29,15.53,0,1.14,0,12.33,0,1,1368,628,0,72,0,668
2019,11,720,140,58.13,0.38,16.1,0,65.39,4,0,6318,2669,22,497,0,3130
2019,11,2367,299,89.81,1.79,34.27,0,173.12,18,1,13315,3416,87,1049,0,8763
2019,11,1107,154,44.25,0.56,22.5,0.51,86.18,12,1,5834,2008,22,771,24,3009
2019,11,3134,381,145.71,2.83,63.18,4.12,165.16,12,2,18151,7840,134,2338,118,7721
2019,11,2438,254,96.74,1.97,36.85,2.45,115.99,16,0,12730,5216,61,1081,71,6301
2019,11,362,63,18.94,1.46,9.19,0.72,32.69,2,1,2915,766,57,304,18,1770
2019,11,361,63,17.09,0.17,16.1,0,29.64,3,1,2966,989,3,516,0,1458
2019,11,167,31,16.06,0,5.6,0,9.34,0,3,2738,1527,0,234,0,977
2019,11,12,1,1,0,0,0,0,0,0,17,17,0,0,0,0
2019,11,152,34,9.52,1.11,9.07,0,14.3,2,1,2167,502,79,390,0,1196
2019,11,117,10,8,0,0,0,2,0,0,805,602,0,0,0,203
2019,11,158,12,12,0,0,0,0,0,0,790,790,0,0,0,0
2019,11,29,4,1.61,0,1.11,0,1.28,2,1,91,35,0,25,0,31
2019,11,102,9,7,0,0,0,2,0,0,1117,1058,0,0,0,59
2019,11,57,22,7.3,0.12,5.75,0,8.83,0,0,1100,262,9,212,0,617
2019,11,166,29,14.43,2.02,4.17,0,8.37,2,0,1308,656,56,105,0,491
2019,11,55,11,6.83,0.08,0.32,0,3.76,0,0,735,472,5,25,0,233
2019,11,52,15,6.31,0.14,0.09,0,8.47,0,0,2329,612,17,9,0,1691
2019,11,75,6,4,0,0,0,2,0,0,334,214,0,0,0,120
2019,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,4,1,1,0,0,0,0,0,0,84,84,0,0,0,0
2019,11,11,2,0,0,0,0,2,0,0,237,0,0,0,0,237
2019,11,14,1,1,0,0,0,0,0,0,37,37,0,0,0,0
2019,11,38,11,2,1,1,0,7,0,0,491,61,20,34,0,376
2019,11,60,4,1,0,0,0,3,1,0,258,27,0,0,0,231
2019,11,85,28,3.34,0,14.06,0.02,10.58,0,1,1389,276,0,467,1,645
2019,11,30,6,4,0,0,0,2,0,0,197,114,0,0,0,83
2019,11,58,14,6.4,0.33,1.77,0,5.5,0,0,794,447,20,50,0,277
2019,11,160,22,15.1,0,2.81,0,4.08,1,0,1689,1347,0,71,0,271
2019,11,111,6,3,0,1,0,2,0,0,237,140,0,40,0,57
2019,11,214,24,12,0,10,0,2,0,0,920,512,0,242,0,166
2019,11,134,26,14,1,2,1,8,0,0,2028,1136,22,41,39,790
2019,11,29,7,4,0,3,0,0,0,0,328,250,0,78,0,0
2019,11,37,8,2,0.13,0.69,0,5.18,0,0,471,113,19,45,0,294
2019,11,121,25,3.46,0.54,7.11,0,13.9,3,0,1994,164,127,302,0,1401
2019,11,114,17,7,1,4,0,5,0,0,779,377,50,117,0,235
2019,11,29,5,4,0,1,0,0,0,0,211,196,0,15,0,0
2019,11,62,6,5,0,1,0,0,0,0,359,342,0,17,0,0
2019,11,3274,572,119.36,14.41,137.03,3.56,297.64,44,3,44056,14773,861,5505,120,22797
2019,11,168,36,11.06,0,9.14,0,15.8,0,1,1988,394,0,276,0,1318
2019,11,56,14,5.9,0.04,1.08,0.05,6.93,0,0,898,414,2,42,5,435
2019,11,214,40,25,0,7,0,8,1,0,4345,2906,0,581,0,858
2019,11,59,11,2.91,0.02,1.62,0,6.45,1,0,667,153,3,35,0,476
2019,11,336,70,29.47,0.84,15.22,0,24.46,0,0,4613,2157,49,443,0,1964
2019,11,58,8,3.35,0,0.76,0,3.89,0,0,673,171,0,28,0,474
2019,11,8,1,0.08,0,0.07,0,0.85,1,0,128,10,0,9,0,109
2019,11,113,25,10.57,0,5.98,0,8.44,6,0,1150,448,0,184,0,518
2019,11,76,12,4.28,0,1.29,0,6.43,1,0,1016,301,0,35,0,680
2019,11,6,1,0,0,0,0,1,0,0,151,0,0,0,0,151
2019,11,57,13,4.28,0.07,2.68,0,5.97,0,0,665,152,11,53,0,449
2019,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,48,9,4.55,0,0.46,0,3.99,2,0,685,242,0,22,0,421
2019,11,114,10,4,0,3,0,3,0,0,672,341,0,89,0,242
2019,11,171,42,19.7,0.83,4.2,0,17.27,0,0,3428,1947,53,137,0,1291
2019,11,41,4,4,0,0,0,0,0,0,409,409,0,0,0,0
2019,11,194,40,17.14,0.36,6.9,0,15.59,3,1,4606,1159,49,242,0,3156
2019,11,1930,252,71,10,51,1,119,4,8,19467,7726,766,1432,39,9504
2019,11,2879,333,102.88,20.81,87.43,0,121.88,4,3,25495,11062,1281,4548,0,8604
2019,11,109,22,7.79,0,7.32,0,6.89,0,0,1137,466,0,194,0,477
2019,11,71,9,6,0,1,0,2,0,0,355,204,0,28,0,123
2019,11,173,46,18.71,0.98,5.7,0,20.61,2,0,3361,1564,141,221,0,1435
2019,11,58,11,5.33,0,1.2,0,4.47,0,0,996,588,0,56,0,352
2019,11,29,8,4.76,0,0.25,0,2.99,1,0,643,320,0,14,0,309
2019,11,152,26,10.2,0.19,3.7,0,11.91,4,0,2989,1428,3,121,0,1437
2019,11,159,29,16.02,0.08,2.26,0,10.64,0,0,2185,995,12,85,0,1093
2019,11,153,21,7,0,12,0,2,0,0,1079,459,0,582,0,38
2019,11,82,17,4.22,0.6,2.73,0,9.44,0,0,1862,268,36,107,0,1451
2019,11,35,5,4,0,0,0,1,0,0,396,338,0,0,0,58
2019,11,220,45,18.69,1.57,10.75,0,13.99,0,0,2403,1007,43,318,0,1035
2019,11,102,18,8.61,0,5.45,0,3.94,0,1,946,523,0,154,0,269
2019,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,72,7,4.1,0,0,0,2.9,0,0,470,339,0,0,0,131
2019,11,152,23,12.8,0.1,1.56,0,8.53,0,0,1851,1235,8,37,0,571
2019,11,59,7,5,0,0,0,2,0,0,588,497,0,0,0,91
2019,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,29,3,2,0,1,0,0,0,0,99,84,0,15,0,0
2019,11,59,13,2.12,0.88,2.71,0,7.29,0,0,970,211,53,57,0,649
2019,11,28,5,2.26,0,1.03,0,1.71,0,0,223,107,0,25,0,91
2019,11,77,14,7.6,0.72,1.54,0,4.13,0,0,1384,959,57,64,0,304
2019,11,85,22,8.22,0.92,4.78,0,8.08,3,3,1513,391,556,120,0,446
2019,11,18,6,2.44,0,1.45,0.02,2.09,0,0,278,136,0,45,1,96
2019,11,138,26,15,0,4,0,7,0,0,2155,1099,0,154,0,902
2019,11,20,2,0,0,1,0,1,0,0,49,0,0,17,0,32
2019,11,38,6,3.18,0,1.42,0,1.4,0,1,374,244,0,47,0,83
2019,11,25,4,1.17,0,0.2,0,2.63,0,0,418,70,0,15,0,333
2019,11,315,59,31.24,0,8.7,0,19.07,1,0,3144,1599,0,211,0,1334
2019,11,59,5,2,1,2,0,0,0,0,122,44,38,40,0,0
2019,11,66,8,3.93,0.82,1.14,0,2.11,0,0,570,237,90,30,0,213
2019,11,132,16,14,0,1,0,1,0,0,2300,2132,0,22,0,146
2019,11,2,1,1,0,0,0,0,0,0,36,36,0,0,0,0
2019,11,32,3,3,0,0,0,0,0,0,242,242,0,0,0,0
2019,11,1436,253,45.59,6.01,57.98,0.09,143.32,10,2,23405,7855,618,2094,8,12830
2019,11,61,15,5.97,0.02,1.17,0,7.84,1,0,1508,364,4,73,0,1067
2019,11,111,18,10,1,1,0,6,0,0,1087,465,15,35,0,572
2019,11,120,19,11.93,0,1.04,0,6.03,0,1,1802,1165,0,59,0,578
2019,11,115,18,9.48,1.44,2.86,0,4.22,0,0,871,493,24,55,0,299
2019,11,83,16,9,1,2,0,4,0,0,844,645,18,34,0,147
2019,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,59,12,2.58,0,1.74,0,7.69,3,2,849,134,0,50,0,665
2019,11,97,12,5,0,1,0,6,0,0,870,322,0,50,0,498
2019,11,51,2,2,0,0,0,0,0,0,98,98,0,0,0,0
2019,11,116,21,11.06,0,1.43,0,8.51,0,1,979,465,0,38,0,476
2019,11,53,7,4,0,0,0,3,1,0,835,409,0,0,0,426
2019,11,52,5,2,0,1,0,2,0,0,277,40,0,40,0,197
2019,11,27,6,3.19,0.49,0.54,0,1.77,0,0,616,453,23,27,0,113
2019,11,44,5,3,1,0,0,1,0,0,413,274,24,0,0,115
2019,11,89,15,11,0,1,0,3,0,0,748,605,0,27,0,116
2019,11,30,5,1.82,0,0.37,0,2.81,1,0,371,172,0,13,0,186
